GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result|Desired_Result|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_3|19|CC|Low|EN|GPT35Turbo|"0.6"|3|||Failed|Syntax Error|Die Tabelle "Employee" wurde nicht gefunden.||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_4|19|CC|Low|EN|GPT35Turbo|"0.6"|4|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_5|19|CC|Low|EN|GPT35Turbo|"0.6"|5|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_6|19|CC|Low|EN|GPT35Turbo|"0.6"|6|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_7|19|CC|Low|EN|GPT35Turbo|"0.6"|7|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_8|19|CC|Low|EN|GPT35Turbo|"0.6"|8|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_9|19|CC|Low|EN|GPT35Turbo|"0.6"|9|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_1|19|CC|Low|EN|GPT35Turbo|"0.8"|1|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_10|19|CC|Low|EN|GPT35Turbo|"0.8"|10|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_2|19|CC|Low|EN|GPT35Turbo|"0.8"|2|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_3|19|CC|Low|EN|GPT35Turbo|"0.8"|3|||Failed|Syntax Error|Die Tabelle "Employee" wurde nicht gefunden.||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_4|19|CC|Low|EN|GPT35Turbo|"0.8"|4|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_5|19|CC|Low|EN|GPT35Turbo|"0.8"|5|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_6|19|CC|Low|EN|GPT35Turbo|"0.8"|6|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_7|19|CC|Low|EN|GPT35Turbo|"0.8"|7|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_8|19|CC|Low|EN|GPT35Turbo|"0.8"|8|11579|11579|Successful|Successful|||
Prompt_19_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_9|19|CC|Low|EN|GPT35Turbo|"0.8"|9|11579|11579|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_1|20|CC|Low|EN|GPT35Turbo|"0.2"|1|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_10|20|CC|Low|EN|GPT35Turbo|"0.2"|10|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_2|20|CC|Low|EN|GPT35Turbo|"0.2"|2|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_3|20|CC|Low|EN|GPT35Turbo|"0.2"|3|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_4|20|CC|Low|EN|GPT35Turbo|"0.2"|4|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_5|20|CC|Low|EN|GPT35Turbo|"0.2"|5|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_6|20|CC|Low|EN|GPT35Turbo|"0.2"|6|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_7|20|CC|Low|EN|GPT35Turbo|"0.2"|7|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_8|20|CC|Low|EN|GPT35Turbo|"0.2"|8|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.2_Response_9|20|CC|Low|EN|GPT35Turbo|"0.2"|9|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_1|20|CC|Low|EN|GPT35Turbo|"0.4"|1|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_10|20|CC|Low|EN|GPT35Turbo|"0.4"|10|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_2|20|CC|Low|EN|GPT35Turbo|"0.4"|2|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_3|20|CC|Low|EN|GPT35Turbo|"0.4"|3|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_4|20|CC|Low|EN|GPT35Turbo|"0.4"|4|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_5|20|CC|Low|EN|GPT35Turbo|"0.4"|5|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_6|20|CC|Low|EN|GPT35Turbo|"0.4"|6|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_7|20|CC|Low|EN|GPT35Turbo|"0.4"|7|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_8|20|CC|Low|EN|GPT35Turbo|"0.4"|8|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.4_Response_9|20|CC|Low|EN|GPT35Turbo|"0.4"|9|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_1|20|CC|Low|EN|GPT35Turbo|"0.6"|1|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_10|20|CC|Low|EN|GPT35Turbo|"0.6"|10|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_2|20|CC|Low|EN|GPT35Turbo|"0.6"|2|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_3|20|CC|Low|EN|GPT35Turbo|"0.6"|3|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_4|20|CC|Low|EN|GPT35Turbo|"0.6"|4|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_5|20|CC|Low|EN|GPT35Turbo|"0.6"|5|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_6|20|CC|Low|EN|GPT35Turbo|"0.6"|6|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_7|20|CC|Low|EN|GPT35Turbo|"0.6"|7|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_8|20|CC|Low|EN|GPT35Turbo|"0.6"|8|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.6_Response_9|20|CC|Low|EN|GPT35Turbo|"0.6"|9|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_1|20|CC|Low|EN|GPT35Turbo|"0.8"|1|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_10|20|CC|Low|EN|GPT35Turbo|"0.8"|10|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_2|20|CC|Low|EN|GPT35Turbo|"0.8"|2|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_3|20|CC|Low|EN|GPT35Turbo|"0.8"|3|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_4|20|CC|Low|EN|GPT35Turbo|"0.8"|4|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_5|20|CC|Low|EN|GPT35Turbo|"0.8"|5|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_6|20|CC|Low|EN|GPT35Turbo|"0.8"|6|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_7|20|CC|Low|EN|GPT35Turbo|"0.8"|7|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_8|20|CC|Low|EN|GPT35Turbo|"0.8"|8|5|5|Successful|Successful|||
Prompt_20_CC_Low_EN_GPT35Turbo_Temp_0.8_Response_9|20|CC|Low|EN|GPT35Turbo|"0.8"|9|5|5|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|21|CC|Medium|EN|GPT35Turbo|"0.2"|1|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|21|CC|Medium|EN|GPT35Turbo|"0.2"|10|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|21|CC|Medium|EN|GPT35Turbo|"0.2"|2|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|21|CC|Medium|EN|GPT35Turbo|"0.2"|3|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|21|CC|Medium|EN|GPT35Turbo|"0.2"|4|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|21|CC|Medium|EN|GPT35Turbo|"0.2"|5|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|21|CC|Medium|EN|GPT35Turbo|"0.2"|6|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|21|CC|Medium|EN|GPT35Turbo|"0.2"|7|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|21|CC|Medium|EN|GPT35Turbo|"0.2"|8|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|21|CC|Medium|EN|GPT35Turbo|"0.2"|9|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|21|CC|Medium|EN|GPT35Turbo|"0.4"|1|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|21|CC|Medium|EN|GPT35Turbo|"0.4"|10|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|21|CC|Medium|EN|GPT35Turbo|"0.4"|2|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|21|CC|Medium|EN|GPT35Turbo|"0.4"|3|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|21|CC|Medium|EN|GPT35Turbo|"0.4"|4|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|21|CC|Medium|EN|GPT35Turbo|"0.4"|5|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|21|CC|Medium|EN|GPT35Turbo|"0.4"|6|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|21|CC|Medium|EN|GPT35Turbo|"0.4"|7|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|21|CC|Medium|EN|GPT35Turbo|"0.4"|8|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|21|CC|Medium|EN|GPT35Turbo|"0.4"|9|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|21|CC|Medium|EN|GPT35Turbo|"0.6"|1|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|21|CC|Medium|EN|GPT35Turbo|"0.6"|10|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|21|CC|Medium|EN|GPT35Turbo|"0.6"|2|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|21|CC|Medium|EN|GPT35Turbo|"0.6"|3|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|21|CC|Medium|EN|GPT35Turbo|"0.6"|4|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|21|CC|Medium|EN|GPT35Turbo|"0.6"|5|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|21|CC|Medium|EN|GPT35Turbo|"0.6"|6|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|21|CC|Medium|EN|GPT35Turbo|"0.6"|7|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|21|CC|Medium|EN|GPT35Turbo|"0.6"|8|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|21|CC|Medium|EN|GPT35Turbo|"0.6"|9|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|21|CC|Medium|EN|GPT35Turbo|"0.8"|1|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|21|CC|Medium|EN|GPT35Turbo|"0.8"|10|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|21|CC|Medium|EN|GPT35Turbo|"0.8"|2|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|21|CC|Medium|EN|GPT35Turbo|"0.8"|3|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|21|CC|Medium|EN|GPT35Turbo|"0.8"|4|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|21|CC|Medium|EN|GPT35Turbo|"0.8"|5|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|21|CC|Medium|EN|GPT35Turbo|"0.8"|6|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|21|CC|Medium|EN|GPT35Turbo|"0.8"|7|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|21|CC|Medium|EN|GPT35Turbo|"0.8"|8|Beverages|Beverages|Successful|Successful|||
Prompt_21_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|21|CC|Medium|EN|GPT35Turbo|"0.8"|9|Beverages|Beverages|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|22|CC|Medium|EN|GPT35Turbo|"0.2"|1|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|22|CC|Medium|EN|GPT35Turbo|"0.2"|10|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|22|CC|Medium|EN|GPT35Turbo|"0.2"|2|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|22|CC|Medium|EN|GPT35Turbo|"0.2"|3|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|22|CC|Medium|EN|GPT35Turbo|"0.2"|4|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|22|CC|Medium|EN|GPT35Turbo|"0.2"|5|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|22|CC|Medium|EN|GPT35Turbo|"0.2"|6|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|22|CC|Medium|EN|GPT35Turbo|"0.2"|7|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|22|CC|Medium|EN|GPT35Turbo|"0.2"|8|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|22|CC|Medium|EN|GPT35Turbo|"0.2"|9|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|22|CC|Medium|EN|GPT35Turbo|"0.4"|1|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|22|CC|Medium|EN|GPT35Turbo|"0.4"|10|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|22|CC|Medium|EN|GPT35Turbo|"0.4"|2|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|22|CC|Medium|EN|GPT35Turbo|"0.4"|3|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|22|CC|Medium|EN|GPT35Turbo|"0.4"|4|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|22|CC|Medium|EN|GPT35Turbo|"0.4"|5|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|22|CC|Medium|EN|GPT35Turbo|"0.4"|6|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|22|CC|Medium|EN|GPT35Turbo|"0.4"|7|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|22|CC|Medium|EN|GPT35Turbo|"0.4"|8|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|22|CC|Medium|EN|GPT35Turbo|"0.4"|9|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|22|CC|Medium|EN|GPT35Turbo|"0.6"|1|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|22|CC|Medium|EN|GPT35Turbo|"0.6"|10|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|22|CC|Medium|EN|GPT35Turbo|"0.6"|2|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|22|CC|Medium|EN|GPT35Turbo|"0.6"|3|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|22|CC|Medium|EN|GPT35Turbo|"0.6"|4|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|22|CC|Medium|EN|GPT35Turbo|"0.6"|5|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|22|CC|Medium|EN|GPT35Turbo|"0.6"|6|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|22|CC|Medium|EN|GPT35Turbo|"0.6"|7|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|22|CC|Medium|EN|GPT35Turbo|"0.6"|8|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|22|CC|Medium|EN|GPT35Turbo|"0.6"|9|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|22|CC|Medium|EN|GPT35Turbo|"0.8"|1|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|22|CC|Medium|EN|GPT35Turbo|"0.8"|10|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|22|CC|Medium|EN|GPT35Turbo|"0.8"|2|1354458,59|202143,71|Failed|Semantic Error|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|22|CC|Medium|EN|GPT35Turbo|"0.8"|3|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|22|CC|Medium|EN|GPT35Turbo|"0.8"|4|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|22|CC|Medium|EN|GPT35Turbo|"0.8"|5|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|22|CC|Medium|EN|GPT35Turbo|"0.8"|6|202143,71|202143,71|Successful|Successful|||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|22|CC|Medium|EN|GPT35Turbo|"0.8"|7|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|22|CC|Medium|EN|GPT35Turbo|"0.8"|8|||Failed|Syntax Error|Die Spalte "Order_Details[UnitPrice]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_22_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|22|CC|Medium|EN|GPT35Turbo|"0.8"|9|202143,71|202143,71|Successful|Successful|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|23|CC|Medium|EN|GPT35Turbo|"0.2"|1|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|23|CC|Medium|EN|GPT35Turbo|"0.2"|10|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|23|CC|Medium|EN|GPT35Turbo|"0.2"|2|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|23|CC|Medium|EN|GPT35Turbo|"0.2"|3|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|23|CC|Medium|EN|GPT35Turbo|"0.2"|4|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|23|CC|Medium|EN|GPT35Turbo|"0.2"|5|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|23|CC|Medium|EN|GPT35Turbo|"0.2"|6|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|23|CC|Medium|EN|GPT35Turbo|"0.2"|7|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|23|CC|Medium|EN|GPT35Turbo|"0.2"|8|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|23|CC|Medium|EN|GPT35Turbo|"0.2"|9|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|23|CC|Medium|EN|GPT35Turbo|"0.4"|1|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|23|CC|Medium|EN|GPT35Turbo|"0.4"|10|8|4|Failed|Semantic Error|||
