GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result|Desired_Result|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.2_Response_8|35|M|Low|EN|GPT35Turbo|"0.2"|8||22|Failed|Syntax Error|MdxScript(Model) (86, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.2_Response_8]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.2_Response_9|35|M|Low|EN|GPT35Turbo|"0.2"|9||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_1|35|M|Low|EN|GPT35Turbo|"0.4"|1||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_10|35|M|Low|EN|GPT35Turbo|"0.4"|10||22|Failed|Syntax Error|MdxScript(Model) (87, 86) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_10]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_2|35|M|Low|EN|GPT35Turbo|"0.4"|2||22|Failed|Syntax Error|MdxScript(Model) (88, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_2]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_3|35|M|Low|EN|GPT35Turbo|"0.4"|3|22|22|Successful|Successful|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_4|35|M|Low|EN|GPT35Turbo|"0.4"|4||22|Failed|Syntax Error|MdxScript(Model) (89, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_4]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_5|35|M|Low|EN|GPT35Turbo|"0.4"|5||22|Failed|Syntax Error|MdxScript(Model) (90, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_5]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_6|35|M|Low|EN|GPT35Turbo|"0.4"|6||22|Failed|Syntax Error|MdxScript(Model) (91, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_6]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_7|35|M|Low|EN|GPT35Turbo|"0.4"|7||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_8|35|M|Low|EN|GPT35Turbo|"0.4"|8||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.4_Response_9|35|M|Low|EN|GPT35Turbo|"0.4"|9||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_1|35|M|Low|EN|GPT35Turbo|"0.6"|1||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_10|35|M|Low|EN|GPT35Turbo|"0.6"|10||22|Failed|Syntax Error|MdxScript(Model) (92, 86) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_10]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_2|35|M|Low|EN|GPT35Turbo|"0.6"|2||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_3|35|M|Low|EN|GPT35Turbo|"0.6"|3||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_4|35|M|Low|EN|GPT35Turbo|"0.6"|4||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_5|35|M|Low|EN|GPT35Turbo|"0.6"|5||22|Failed|Syntax Error|MdxScript(Model) (93, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_5]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_6|35|M|Low|EN|GPT35Turbo|"0.6"|6|22|22|Successful|Successful|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_7|35|M|Low|EN|GPT35Turbo|"0.6"|7|22|22|Successful|Successful|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_8|35|M|Low|EN|GPT35Turbo|"0.6"|8||22|Failed|Syntax Error|MdxScript(Model) (94, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_8]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.6_Response_9|35|M|Low|EN|GPT35Turbo|"0.6"|9||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_1|35|M|Low|EN|GPT35Turbo|"0.8"|1||22|Failed|Syntax Error|MdxScript(Model) (95, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_1]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_10|35|M|Low|EN|GPT35Turbo|"0.8"|10||22|Failed|Syntax Error|MdxScript(Model) (96, 86) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_10]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_2|35|M|Low|EN|GPT35Turbo|"0.8"|2||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_3|35|M|Low|EN|GPT35Turbo|"0.8"|3|121|22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_4|35|M|Low|EN|GPT35Turbo|"0.8"|4|22|22|Successful|Successful|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_5|35|M|Low|EN|GPT35Turbo|"0.8"|5||22|Failed|Syntax Error|MdxScript(Model) (97, 85) Berechnungsfehler in Measure "_Measures"[Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_5]: Die Funktion "SUM" kann keine Werte vom Typ "String" verwenden.||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_6|35|M|Low|EN|GPT35Turbo|"0.8"|6||22|Failed|Semantic Error|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_7|35|M|Low|EN|GPT35Turbo|"0.8"|7|22|22|Successful|Successful|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_8|35|M|Low|EN|GPT35Turbo|"0.8"|8|22|22|Successful|Successful|||
Prompt_35_M_Low_EN_GPT35Turbo_Temp_0.8_Response_9|35|M|Low|EN|GPT35Turbo|"0.8"|9|22|22|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|36|M|Medium|EN|GPT35Turbo|"0.2"|1|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|36|M|Medium|EN|GPT35Turbo|"0.2"|10|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|36|M|Medium|EN|GPT35Turbo|"0.2"|2|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|36|M|Medium|EN|GPT35Turbo|"0.2"|3|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|36|M|Medium|EN|GPT35Turbo|"0.2"|4|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|36|M|Medium|EN|GPT35Turbo|"0.2"|5|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|36|M|Medium|EN|GPT35Turbo|"0.2"|6|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|36|M|Medium|EN|GPT35Turbo|"0.2"|7|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|36|M|Medium|EN|GPT35Turbo|"0.2"|8|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|36|M|Medium|EN|GPT35Turbo|"0.2"|9|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|36|M|Medium|EN|GPT35Turbo|"0.4"|1|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|36|M|Medium|EN|GPT35Turbo|"0.4"|10|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|36|M|Medium|EN|GPT35Turbo|"0.4"|2|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|36|M|Medium|EN|GPT35Turbo|"0.4"|3|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|36|M|Medium|EN|GPT35Turbo|"0.4"|4|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|36|M|Medium|EN|GPT35Turbo|"0.4"|5|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|36|M|Medium|EN|GPT35Turbo|"0.4"|6|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|36|M|Medium|EN|GPT35Turbo|"0.4"|7|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|36|M|Medium|EN|GPT35Turbo|"0.4"|8|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|36|M|Medium|EN|GPT35Turbo|"0.4"|9|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|36|M|Medium|EN|GPT35Turbo|"0.6"|1|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|36|M|Medium|EN|GPT35Turbo|"0.6"|10|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|36|M|Medium|EN|GPT35Turbo|"0.6"|2|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|36|M|Medium|EN|GPT35Turbo|"0.6"|3|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|36|M|Medium|EN|GPT35Turbo|"0.6"|4|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|36|M|Medium|EN|GPT35Turbo|"0.6"|5|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|36|M|Medium|EN|GPT35Turbo|"0.6"|6|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|36|M|Medium|EN|GPT35Turbo|"0.6"|7|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|36|M|Medium|EN|GPT35Turbo|"0.6"|8|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|36|M|Medium|EN|GPT35Turbo|"0.6"|9|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|36|M|Medium|EN|GPT35Turbo|"0.8"|1|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|36|M|Medium|EN|GPT35Turbo|"0.8"|10|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|36|M|Medium|EN|GPT35Turbo|"0.8"|2|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|36|M|Medium|EN|GPT35Turbo|"0.8"|3|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|36|M|Medium|EN|GPT35Turbo|"0.8"|4|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|36|M|Medium|EN|GPT35Turbo|"0.8"|5|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|36|M|Medium|EN|GPT35Turbo|"0.8"|6|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|36|M|Medium|EN|GPT35Turbo|"0.8"|7|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|36|M|Medium|EN|GPT35Turbo|"0.8"|8|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_36_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|36|M|Medium|EN|GPT35Turbo|"0.8"|9|66,6666666666667|66,6666666666667|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|37|M|Medium|EN|GPT35Turbo|"0.2"|1|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|37|M|Medium|EN|GPT35Turbo|"0.2"|10|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|37|M|Medium|EN|GPT35Turbo|"0.2"|2|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|37|M|Medium|EN|GPT35Turbo|"0.2"|3|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|37|M|Medium|EN|GPT35Turbo|"0.2"|4|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|37|M|Medium|EN|GPT35Turbo|"0.2"|5|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|37|M|Medium|EN|GPT35Turbo|"0.2"|6|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|37|M|Medium|EN|GPT35Turbo|"0.2"|7|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|37|M|Medium|EN|GPT35Turbo|"0.2"|8|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|37|M|Medium|EN|GPT35Turbo|"0.2"|9|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|37|M|Medium|EN|GPT35Turbo|"0.4"|1|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|37|M|Medium|EN|GPT35Turbo|"0.4"|10|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|37|M|Medium|EN|GPT35Turbo|"0.4"|2|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|37|M|Medium|EN|GPT35Turbo|"0.4"|3|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|37|M|Medium|EN|GPT35Turbo|"0.4"|4|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|37|M|Medium|EN|GPT35Turbo|"0.4"|5|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|37|M|Medium|EN|GPT35Turbo|"0.4"|6|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|37|M|Medium|EN|GPT35Turbo|"0.4"|7|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|37|M|Medium|EN|GPT35Turbo|"0.4"|8|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|37|M|Medium|EN|GPT35Turbo|"0.4"|9|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|37|M|Medium|EN|GPT35Turbo|"0.6"|1|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|37|M|Medium|EN|GPT35Turbo|"0.6"|10|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|37|M|Medium|EN|GPT35Turbo|"0.6"|2|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|37|M|Medium|EN|GPT35Turbo|"0.6"|3|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|37|M|Medium|EN|GPT35Turbo|"0.6"|4|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|37|M|Medium|EN|GPT35Turbo|"0.6"|5|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|37|M|Medium|EN|GPT35Turbo|"0.6"|6|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|37|M|Medium|EN|GPT35Turbo|"0.6"|7|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|37|M|Medium|EN|GPT35Turbo|"0.6"|8|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|37|M|Medium|EN|GPT35Turbo|"0.6"|9|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|37|M|Medium|EN|GPT35Turbo|"0.8"|1|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|37|M|Medium|EN|GPT35Turbo|"0.8"|10|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|37|M|Medium|EN|GPT35Turbo|"0.8"|2|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|37|M|Medium|EN|GPT35Turbo|"0.8"|3|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|37|M|Medium|EN|GPT35Turbo|"0.8"|4|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|37|M|Medium|EN|GPT35Turbo|"0.8"|5|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|37|M|Medium|EN|GPT35Turbo|"0.8"|6|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|37|M|Medium|EN|GPT35Turbo|"0.8"|7|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|37|M|Medium|EN|GPT35Turbo|"0.8"|8|30|30|Successful|Successful|||
Prompt_37_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|37|M|Medium|EN|GPT35Turbo|"0.8"|9|30|30|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|38|M|Medium|EN|GPT35Turbo|"0.2"|1|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|38|M|Medium|EN|GPT35Turbo|"0.2"|10|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|38|M|Medium|EN|GPT35Turbo|"0.2"|2|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|38|M|Medium|EN|GPT35Turbo|"0.2"|3|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|38|M|Medium|EN|GPT35Turbo|"0.2"|4|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|38|M|Medium|EN|GPT35Turbo|"0.2"|5|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|38|M|Medium|EN|GPT35Turbo|"0.2"|6|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|38|M|Medium|EN|GPT35Turbo|"0.2"|7|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|38|M|Medium|EN|GPT35Turbo|"0.2"|8|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|38|M|Medium|EN|GPT35Turbo|"0.2"|9|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|38|M|Medium|EN|GPT35Turbo|"0.4"|1|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|38|M|Medium|EN|GPT35Turbo|"0.4"|10|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|38|M|Medium|EN|GPT35Turbo|"0.4"|2|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|38|M|Medium|EN|GPT35Turbo|"0.4"|3|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|38|M|Medium|EN|GPT35Turbo|"0.4"|4|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|38|M|Medium|EN|GPT35Turbo|"0.4"|5|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|38|M|Medium|EN|GPT35Turbo|"0.4"|6|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|38|M|Medium|EN|GPT35Turbo|"0.4"|7|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|38|M|Medium|EN|GPT35Turbo|"0.4"|8|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|38|M|Medium|EN|GPT35Turbo|"0.4"|9|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|38|M|Medium|EN|GPT35Turbo|"0.6"|1|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|38|M|Medium|EN|GPT35Turbo|"0.6"|10|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|38|M|Medium|EN|GPT35Turbo|"0.6"|2|||Failed|Syntax Error|Expression: Von der Funktion 'AVERAGE' wird nur ein Spaltenverweis als Argument akzeptiert.||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|38|M|Medium|EN|GPT35Turbo|"0.6"|3|||Failed|Syntax Error|Expression: Von der Funktion 'AVERAGE' wird nur ein Spaltenverweis als Argument akzeptiert.||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|38|M|Medium|EN|GPT35Turbo|"0.6"|4|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|38|M|Medium|EN|GPT35Turbo|"0.6"|5|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|38|M|Medium|EN|GPT35Turbo|"0.6"|6|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|38|M|Medium|EN|GPT35Turbo|"0.6"|7|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|38|M|Medium|EN|GPT35Turbo|"0.6"|8|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|38|M|Medium|EN|GPT35Turbo|"0.6"|9|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|38|M|Medium|EN|GPT35Turbo|"0.8"|1|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|38|M|Medium|EN|GPT35Turbo|"0.8"|10|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|38|M|Medium|EN|GPT35Turbo|"0.8"|2|9,13513513513514|9,13513513513514|Successful|Successful|||
Prompt_38_M_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|38|M|Medium|EN|GPT35Turbo|"0.8"|3|9,13513513513514|9,13513513513514|Successful|Successful|||
