GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result|Desired_Result|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_33_M_Low_DE_GPT35Turbo_Temp_0.8_Response_8|33|M|Low|DE|GPT35Turbo|"0.8"|8|||Failed|Syntax Error|Expression: Das erste Argument für 'FIRSTDATE' muss eine Spalte angeben.||
Prompt_33_M_Low_DE_GPT35Turbo_Temp_0.8_Response_9|33|M|Low|DE|GPT35Turbo|"0.8"|9|||Failed|Syntax Error|MdxScript(Model) (105, 165) Berechnungsfehler in Measure "_Measures"[Prompt_33_M_Low_DE_GPT35Turbo_Temp_0.8_Response_9]: DAX-Vergleichsvorgänge unterstützen keine Vergleiche zwischen Werten des Typs Date und True/False. Sie können die VALUE-Funktion oder die FORMAT-Funktion verwenden, um einen der Werte zu konvertieren.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_1|34|M|Low|DE|GPT35Turbo|"0.2"|1||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_10|34|M|Low|DE|GPT35Turbo|"0.2"|10|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_2|34|M|Low|DE|GPT35Turbo|"0.2"|2||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_3|34|M|Low|DE|GPT35Turbo|"0.2"|3||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_4|34|M|Low|DE|GPT35Turbo|"0.2"|4|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_5|34|M|Low|DE|GPT35Turbo|"0.2"|5|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_6|34|M|Low|DE|GPT35Turbo|"0.2"|6||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_7|34|M|Low|DE|GPT35Turbo|"0.2"|7|33|249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_8|34|M|Low|DE|GPT35Turbo|"0.2"|8|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.2_Response_9|34|M|Low|DE|GPT35Turbo|"0.2"|9||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_1|34|M|Low|DE|GPT35Turbo|"0.4"|1||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_10|34|M|Low|DE|GPT35Turbo|"0.4"|10|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_2|34|M|Low|DE|GPT35Turbo|"0.4"|2||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_3|34|M|Low|DE|GPT35Turbo|"0.4"|3|33|249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_4|34|M|Low|DE|GPT35Turbo|"0.4"|4||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_5|34|M|Low|DE|GPT35Turbo|"0.4"|5|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_6|34|M|Low|DE|GPT35Turbo|"0.4"|6||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_7|34|M|Low|DE|GPT35Turbo|"0.4"|7||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_8|34|M|Low|DE|GPT35Turbo|"0.4"|8||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.4_Response_9|34|M|Low|DE|GPT35Turbo|"0.4"|9||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_1|34|M|Low|DE|GPT35Turbo|"0.6"|1|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_10|34|M|Low|DE|GPT35Turbo|"0.6"|10|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_2|34|M|Low|DE|GPT35Turbo|"0.6"|2|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_3|34|M|Low|DE|GPT35Turbo|"0.6"|3||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_4|34|M|Low|DE|GPT35Turbo|"0.6"|4|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_5|34|M|Low|DE|GPT35Turbo|"0.6"|5|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_6|34|M|Low|DE|GPT35Turbo|"0.6"|6||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_7|34|M|Low|DE|GPT35Turbo|"0.6"|7|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_8|34|M|Low|DE|GPT35Turbo|"0.6"|8||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.6_Response_9|34|M|Low|DE|GPT35Turbo|"0.6"|9|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_1|34|M|Low|DE|GPT35Turbo|"0.8"|1|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_10|34|M|Low|DE|GPT35Turbo|"0.8"|10|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_2|34|M|Low|DE|GPT35Turbo|"0.8"|2||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_3|34|M|Low|DE|GPT35Turbo|"0.8"|3||249|Failed|Semantic Error|||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_4|34|M|Low|DE|GPT35Turbo|"0.8"|4|||Failed|Syntax Error|Expression: Fehler beim Auflösen des Namens "TZeitDimension". Dies ist kein gültiger Tabellen-, Variablen- oder Funktionsname.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_5|34|M|Low|DE|GPT35Turbo|"0.8"|5|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_6|34|M|Low|DE|GPT35Turbo|"0.8"|6|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_7|34|M|Low|DE|GPT35Turbo|"0.8"|7|||Failed|Syntax Error|Expression: Die Spalte "Datum" in der Tabelle "ZeitDimension" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_8|34|M|Low|DE|GPT35Turbo|"0.8"|8|||Failed|Syntax Error|Expression: Die Spalte "ZeitDimension[Datum]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_34_M_Low_DE_GPT35Turbo_Temp_0.8_Response_9|34|M|Low|DE|GPT35Turbo|"0.8"|9||249|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_1|35|M|Low|DE|GPT35Turbo|"0.2"|1||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_10|35|M|Low|DE|GPT35Turbo|"0.2"|10||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_2|35|M|Low|DE|GPT35Turbo|"0.2"|2||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_3|35|M|Low|DE|GPT35Turbo|"0.2"|3||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_4|35|M|Low|DE|GPT35Turbo|"0.2"|4||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_5|35|M|Low|DE|GPT35Turbo|"0.2"|5||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_6|35|M|Low|DE|GPT35Turbo|"0.2"|6||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_7|35|M|Low|DE|GPT35Turbo|"0.2"|7||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_8|35|M|Low|DE|GPT35Turbo|"0.2"|8||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.2_Response_9|35|M|Low|DE|GPT35Turbo|"0.2"|9||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_1|35|M|Low|DE|GPT35Turbo|"0.4"|1||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_10|35|M|Low|DE|GPT35Turbo|"0.4"|10||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_2|35|M|Low|DE|GPT35Turbo|"0.4"|2||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_3|35|M|Low|DE|GPT35Turbo|"0.4"|3||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_4|35|M|Low|DE|GPT35Turbo|"0.4"|4||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_5|35|M|Low|DE|GPT35Turbo|"0.4"|5||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_6|35|M|Low|DE|GPT35Turbo|"0.4"|6||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_7|35|M|Low|DE|GPT35Turbo|"0.4"|7||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_8|35|M|Low|DE|GPT35Turbo|"0.4"|8||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.4_Response_9|35|M|Low|DE|GPT35Turbo|"0.4"|9||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_1|35|M|Low|DE|GPT35Turbo|"0.6"|1||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_10|35|M|Low|DE|GPT35Turbo|"0.6"|10||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_2|35|M|Low|DE|GPT35Turbo|"0.6"|2||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_3|35|M|Low|DE|GPT35Turbo|"0.6"|3|||Failed|Syntax Error|Expression: Falsche Syntax für "ZeitDimension". (DAX(  CALCULATE(COUNTROWS(Bestellungen),                             FILTER(ALL(Tabelle ZeitDimension),                             Tabelle ZeitDimension[Jahr] = YEAR(TODAY()) - 1))  )).||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_4|35|M|Low|DE|GPT35Turbo|"0.6"|4||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_5|35|M|Low|DE|GPT35Turbo|"0.6"|5||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_6|35|M|Low|DE|GPT35Turbo|"0.6"|6||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_7|35|M|Low|DE|GPT35Turbo|"0.6"|7||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_8|35|M|Low|DE|GPT35Turbo|"0.6"|8||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.6_Response_9|35|M|Low|DE|GPT35Turbo|"0.6"|9|||Failed|Syntax Error|Expression: Fehler beim Auflösen des Namens "Timestamp". Dies ist kein gültiger Tabellen-, Variablen- oder Funktionsname.||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_1|35|M|Low|DE|GPT35Turbo|"0.8"|1||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_10|35|M|Low|DE|GPT35Turbo|"0.8"|10||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_2|35|M|Low|DE|GPT35Turbo|"0.8"|2||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_3|35|M|Low|DE|GPT35Turbo|"0.8"|3||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_4|35|M|Low|DE|GPT35Turbo|"0.8"|4||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_5|35|M|Low|DE|GPT35Turbo|"0.8"|5||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_6|35|M|Low|DE|GPT35Turbo|"0.8"|6|||Failed|Syntax Error|Expression: Falsche Syntax für "ZeitDimension". (DAX(  CALCULATE(      COUNTROWS(Bestellungen),      FILTER(          ALL(Tabelle ZeitDimension),          Tabelle ZeitDimension[Jahr] = YEAR(TODAY()) - 1      )  )  )).||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_7|35|M|Low|DE|GPT35Turbo|"0.8"|7||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_8|35|M|Low|DE|GPT35Turbo|"0.8"|8||33|Failed|Semantic Error|||
Prompt_35_M_Low_DE_GPT35Turbo_Temp_0.8_Response_9|35|M|Low|DE|GPT35Turbo|"0.8"|9||33|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_1|36|M|Medium|DE|GPT35Turbo|"0.2"|1|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_10|36|M|Medium|DE|GPT35Turbo|"0.2"|10|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_2|36|M|Medium|DE|GPT35Turbo|"0.2"|2|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_3|36|M|Medium|DE|GPT35Turbo|"0.2"|3|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_4|36|M|Medium|DE|GPT35Turbo|"0.2"|4|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_5|36|M|Medium|DE|GPT35Turbo|"0.2"|5|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_6|36|M|Medium|DE|GPT35Turbo|"0.2"|6|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_7|36|M|Medium|DE|GPT35Turbo|"0.2"|7|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_8|36|M|Medium|DE|GPT35Turbo|"0.2"|8|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_9|36|M|Medium|DE|GPT35Turbo|"0.2"|9|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_1|36|M|Medium|DE|GPT35Turbo|"0.4"|1|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_10|36|M|Medium|DE|GPT35Turbo|"0.4"|10|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_2|36|M|Medium|DE|GPT35Turbo|"0.4"|2|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_3|36|M|Medium|DE|GPT35Turbo|"0.4"|3|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_4|36|M|Medium|DE|GPT35Turbo|"0.4"|4|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_5|36|M|Medium|DE|GPT35Turbo|"0.4"|5|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_6|36|M|Medium|DE|GPT35Turbo|"0.4"|6|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_7|36|M|Medium|DE|GPT35Turbo|"0.4"|7|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_8|36|M|Medium|DE|GPT35Turbo|"0.4"|8|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_9|36|M|Medium|DE|GPT35Turbo|"0.4"|9|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_1|36|M|Medium|DE|GPT35Turbo|"0.6"|1|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_10|36|M|Medium|DE|GPT35Turbo|"0.6"|10|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_2|36|M|Medium|DE|GPT35Turbo|"0.6"|2|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_3|36|M|Medium|DE|GPT35Turbo|"0.6"|3|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_4|36|M|Medium|DE|GPT35Turbo|"0.6"|4|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_5|36|M|Medium|DE|GPT35Turbo|"0.6"|5|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_6|36|M|Medium|DE|GPT35Turbo|"0.6"|6|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_7|36|M|Medium|DE|GPT35Turbo|"0.6"|7|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_8|36|M|Medium|DE|GPT35Turbo|"0.6"|8|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.6_Response_9|36|M|Medium|DE|GPT35Turbo|"0.6"|9|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_1|36|M|Medium|DE|GPT35Turbo|"0.8"|1|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_10|36|M|Medium|DE|GPT35Turbo|"0.8"|10|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_2|36|M|Medium|DE|GPT35Turbo|"0.8"|2|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_3|36|M|Medium|DE|GPT35Turbo|"0.8"|3|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_4|36|M|Medium|DE|GPT35Turbo|"0.8"|4|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_5|36|M|Medium|DE|GPT35Turbo|"0.8"|5|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_6|36|M|Medium|DE|GPT35Turbo|"0.8"|6|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_7|36|M|Medium|DE|GPT35Turbo|"0.8"|7|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_8|36|M|Medium|DE|GPT35Turbo|"0.8"|8|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_36_M_Medium_DE_GPT35Turbo_Temp_0.8_Response_9|36|M|Medium|DE|GPT35Turbo|"0.8"|9|66,6666666666667|118047495,594997|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_1|37|M|Medium|DE|GPT35Turbo|"0.2"|1|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_10|37|M|Medium|DE|GPT35Turbo|"0.2"|10|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_2|37|M|Medium|DE|GPT35Turbo|"0.2"|2|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_3|37|M|Medium|DE|GPT35Turbo|"0.2"|3|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_4|37|M|Medium|DE|GPT35Turbo|"0.2"|4|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_5|37|M|Medium|DE|GPT35Turbo|"0.2"|5|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_6|37|M|Medium|DE|GPT35Turbo|"0.2"|6|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_7|37|M|Medium|DE|GPT35Turbo|"0.2"|7|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_8|37|M|Medium|DE|GPT35Turbo|"0.2"|8|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.2_Response_9|37|M|Medium|DE|GPT35Turbo|"0.2"|9|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_1|37|M|Medium|DE|GPT35Turbo|"0.4"|1|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_10|37|M|Medium|DE|GPT35Turbo|"0.4"|10|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_2|37|M|Medium|DE|GPT35Turbo|"0.4"|2|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_3|37|M|Medium|DE|GPT35Turbo|"0.4"|3|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_4|37|M|Medium|DE|GPT35Turbo|"0.4"|4|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_5|37|M|Medium|DE|GPT35Turbo|"0.4"|5|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_6|37|M|Medium|DE|GPT35Turbo|"0.4"|6|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_7|37|M|Medium|DE|GPT35Turbo|"0.4"|7|30|1,75166565717747|Failed|Semantic Error|||
Prompt_37_M_Medium_DE_GPT35Turbo_Temp_0.4_Response_8|37|M|Medium|DE|GPT35Turbo|"0.4"|8|30|1,75166565717747|Failed|Semantic Error|||
